187434-279,Plastic Tray,188
SSGIFT17SE,Sanabel Gift 17S-E,8
WCP67-7.5cm,Fuala Chocolate Paper Ondine,197.4
MM-01,CRAFT IRON (METAL ACCESSORY) - GOLD,26
BTN 1037,Choclate Moulds,62
SSGIFT3 S,Sanabel Gift 3S,16
40022-3,Creamium Hazel Nut (1x12kg),240
CL-BOXES 020,THE BAKER- HALAWA BOX,1959
SST30,Stickers Origin Of Chocola,180
BOXSS016,Sanabel Purple Oreo Box 1 Kg,15
SAS-OREO-MINI-100,Sanabel Assorted Oreo Line Box 100g,7534
CH-DRP30GM,CHOCOMARA DRAGEES IN A POUCH,500
20156,525 X 360 X 207mm 5ply - BENOIT,3106
A10270-6-Pink,Wooden Stickers (D151),716
SAS-FONDOG6,SANABEL FONDU GIFT 6,569
BOXSS052B,Macaroon Box-Small SAS,200
BTN-1037,MOULD,8
X-211594,CHRISTMAS DECOR (basket),2
M19,Pistachio Marzipan, Nougat & Gianduja,130
BOXES 048,JARDIN VERT-BAKLAWA 500g,208
LL-B03,WEDDING ACCE.,547
TRAWD023,Wooden Tray Silver/brown 95x60x10(oman),2
Q7-1-11 BABY,PAPER BOX,3458
BOXSS026,Sanabel Al Salam Mawale Petitfour Box,5032
40090P,Khadri Dates W/ Lemon Strip,1540
PBC-ASMAM SMALL 380G,PBC ASSORTED MAMOUL SMALL 380G,224
BOXMX046,Box Chocomara (3 Pcs Chocolate),1500
BDH2,FC BANDELETTES OR,4264
ASC-A16,Azura Chocolate-Lucille,1321
G868P-2227E-14,14" Sq. Plate,738
D153-SS-Sticker3,Sanabel Sticker Type3 (D153),8000
EC16,EASTER EGGS IN SQUARE TIN BOX 70GM,680
RB81512,RIBBON 1.5" X 10y,1
D-029,Silicon Cake Mould,9
D6 (Gold),Wooden Tray 40*30 Gold,20
D-D6-4L,LEATHER TRAY GOLD,12
A1-0270-8-PINK,A1-0270-8-PINK,536
RR13112,RIBBON - 25yrds,596
0077,Direct Thermal Sticker 70mmx50mm,12
EI34,Chocolate Easter Egg Jumbo,14
187772L-1,Plastic Tray,504
FILL22,Praline Hazelnut Black Forest,200
ACC16-D100,Jewellery Items,290
EC29,EASTER EGG W BUNNY BAG 350GM,6
GR022,GARDENIA CHOCOLATE PAPER,250
JM14-2PQ PINK,WILLOW BASKET (Set Of Two),104
E38681-1,Accessories (D155),2603
VAL007,VALENTINE GIFT 007,121
CBC04 FRANBO,TWIRL RASPBERRY BULK,116
11056003000014,Normal Chocolate Gift 220,20
TMGIFT017,TAMRIYA GIFT 017,84
Fuala-PB-3,Fuala-PaperBag-40x30x35CM,110290
C15650,Glass Vase,2
E07,EASTER LARGE CHICKEN,2
SST NAMAREQ S,Sticker Namareq (imbose Logo) Silver,10000
BDH4,FC BANDELETTES OR 120X260,7760
EC45,EASTER PRINTED RIBBONS,10
AMS05,Baloria Almond,35
SAS-OREO-CRML-2,Sanabel Oreo Caramel Plain 100g,36878
0038 PINK,Z,231
B1-0533-5-ORANGE,THREAD PAPER,376
AF0113740A-2BZ	,Baby Accessories,335
D-001,Silicon Cake Mould,9
TG A3 SV,GLASS VASE (1X4),1452
AT052-0100-P868 LN,2.5cm X15m RIBBON-DARK BROWN,2284
10042,G468 Bucal -Sanitary Maintenance Cleaner,600
BLISTER29,Chocolate Tray (31.5x31.5x1.5),500
RND 03-Pc,LOOPS- Dry Fruits (Per Pc),150
BTN1136,BTN1136,20
N500G,Asst Nougat Gift 500g,9203
NUS04,Stella Collection,136
SAS-BKTIN BOX 800G,SANABEL BAKLAWA TIN BOX 800G,21182
SSGIFT70MB,SANABEL GIFT 70M-B,32
BOXSS022,Sanabel Al Salam Tamriya 500 Gm,11217
Better Almond,Better Almond,25
SP956AP7-GR,CHOCOLATE BOX-GREEN,286
MEDYAF BOX 4,BOX 13*4*4,12
FM18,Flavors Of Malban,80
SSGIFT49MF,Sanabel GIft 49M-F,172
QY6123-11A,GRADUATION RESIN,450
ConeLLP 09,Cone Collection With One Piece Green M&M,310
A1018,Wooden Tray 50*34 Silver,172
CG-01,Box 40x10 (D145),762
GT05,Chocolate Tart-Cheesecake,2060
AR07 Roll 7.5cm,AR07 Roll 7.5cm,449.3
TS02,Silicone Brush,9
FILL03,FILLING- RASPBERRY CHEESE CAKE,4
GPA-02,Mould,48
PI-CCB12PCS,PREMIER INN 12PCS CUSTOMIZED CHOCO BOX,470
SSGIFT12XSA,Sanabel Gift 12XS-A,56
MIXG3,FC POLYKRAPT NOIR 100x220,3268
40110-1,LOACKER WAFER HAZELNUT- NAPOLITAINER (25*45g),575
M13 Roll 10.5cm,M13 Roll 10.5cm,248.8
JDV-Asst-Mamoul,Jardin Vert-Asst Mamoul Box 500g,162
SST136,STICKER-DARLAVENDER,77.5
KIO4,KIOSQUE,7458
CP011 Roll 10.5cm,CP011 Roll 10.5cm,184.86
Crepe 06,Crepe Collection- Red Berries,351
YCG06-0250-C003,RIBBON,58
RC86812,Silver Mesh Ribbon With Square 1.5X"25ys,581
FLA-208A OFFWHITE,FLOWER (1 X 12)PER PKT,290
M80091,Christmas Item,361
SAS-OREO LARGE TIN CAN,SANABEL OREO LARGE TIN CAN,116173
Q6-228-231,Paper Box,6950
XD846V,GLASS VASE,1426
YY-182-B,RIBBON 6.3CM,180
SST685,Stickers La Ca Deau,160000
AL009,ATTRACTIVE VIOLET,51.5
PF14,Petitfour -Jasmine,112
SAS-Pbag-6,Sanabel Salam Bag (57x40x36CM),14455
AKS-BOX8,Al Khunjar Sweets Box(21x21x35),992
P08,Poetes Chocolate-Garnet,92.5
M009,CHOCOLATE PAPER FUSHIA,247.9
HC08,Unwrapped Chocolate-Handmade,55
MN15,Malban Nougat Variety,345
NDC07,Dates And Almond In Milk Choco W/ Sliced Almond,5
A1-0270-23 BLUE,A1-0270-23 BLUE,523
AX611-0150-T784,Ribbon,370
SST176,STICKERS BUONO,20
0005,Supply Requisition Form,1060
A1-0270-17,A1-0270-17,207
TF16798JX-2FG,Metal Tray (68.5x43.5x63),495
SSGIFT54M-P,SANABEL GIFT 54M-P,266
SSGIFT9XS-A,Sanabel Gift 9XS-A,102
40109-13,Organic Puffed Millet Seeds (10kg),8
CHOCOSTR,Strawberry Flavour Dragees,18
YJ12-411 Pink,YJ12-411 Pink (D101),20
SSGIFT ARABIC TRAY 27 NEW,SANABEL GIFT NEW ARABIC TRAY 27,792
N50105,CAKE DECORATION,18620
DK008 (40*30*5.5CM)-Red,WOODEN TRAY 40*30*5.5CM (Red),156
QM12-8006 BRONZE,FLOWER,212
BOXLU007,Lulu Baklawa Sugar Free 350g,8762
C49362-1,Accessories (D155),259
187478-514,Plastic Tray,15
SSGIFT45SC,SANABEL GIFT 45S-C,605
BK400-Asst,Asateer Baklawa 3 In 1-400g,211
17524 Pink,BABY RESIN PINK,201
CG-05,Box (D157),941
SST- Saloura,Sticker Saloura,400
ASC-F,Fusion Chocolate,15
WCP01 9CM,WCP01 9CM,499.7
MDL 1030,MOULD,100
S001-433-441,Paper Box,2880
PF44,Petitfour-Vanilla Heart W/ Strawberry Choco,124
A10270-25-Pink,Wooden Stickers (D151),698
TAM04,Tamriya - Feulletine,10
BOXPG023,Baklawa SF 350g (for Spinny's),8500
SAS-CD-1Kg,Sanabel-Chocolate Dates 1Kg,41211
GIFT 002,New Born Baby Chocolate Gift,66
D027-BBASKET-G,BABY BASKET-GOLD,48
ANC4,FC BRODERIE,2200
N50099,CAKE DECORATION,6600
SAS-MWL BASKET 150GM,SANABEL MAWALEH BASKET 150GM,720
B3-7023-9 GREEN,Wooden Bike Green,265
CR014 SILVER,CHRISTMAS ACCESSORIES,620
FIC4,FC FLEURS BLANC 120X260,3100
004A Pink,D119 PE Flower Pink,500
SAS-P4-300,Sanabel Petitfour 300g,24157
LCS220,METALIZED COPPER SPRAY COLOUR,3
B3-7023-6 BLUE,Wooden Table W/windmill Blue,115
LCGIFT8LB,LU CADEAU GIFT 8LB,2
CP001 CD,CLASSY GOLD CHOCO D,150
BLISTER06A,BLISTER-BAKLAWA 350G (BMB-02B),4160
MILK BOTTLE #1,GLASS BOTTLE WITH PLASTIC LID,2673
A1-0270-32 PINK,A1-0270-32 PINK,486
40077-1,Sunflower Oil (6x1.8L),1242
SSGIFT005 87111S,SANABEL GIFT 005 87111S,770
SSGIFT1s,Sanabel Gift 1s,232
SAS-CIGROLLTINCAN,SANABEL CIGAR ROLL TINCAN 265GM,962
69153B,RESIN WEDDING COUPLE IN BIKE,72
MN26,Malban Nougat Variety,140
PF62,Petitfour-Dark Chocolate,291.5
WCP02-7.5CM,FUALA CHOCOLATE PAPER SILVER,1105
LBF2245 S/3,BASKET SET,14
BOXSS088,Sanabel Mamoul Dipped In Chocolate,16394
CR08FLA-2020,Caramel Filling 5Kg,238
RR500M,Raha Mix Box 500g,169
TS6223,TRANSFER SHEET,42
CIGAR BOX-SHOUQ,CIGAR BOX-SHOUQ,400
GD10,Gourmet Dates,87
B101-BLUE,TINCAN IN STICK,146
C4-MAMDTS 305G,CARREFOUR MAAMOUL DATES 305G,127
B10654-2-O,Accessories (D155),914
GD14,GOURMET DATE WITH CASHEW NUTS,33
CP003 Roll 7.5cm,CP003 Roll 7.5cm,222.55
17537 Blue,BABY RESIN BLUE,9
SSGIFT14LB,Sanabel Gift 14L-B,292
40090,Khadri Dates Loose Seedless,1040
SST Sam,Sticker Samira,360000
SSGIFTST024,SANABEL GIFT ST024,476
Q2-PVC,PVC Square Box,235
BOXCL003,Box Chocolala Mawaleh Roll Silver Logo,85
SST KANABEH,STICKERS KANABEH,200
BAGCL04,Chocolala Bag 19x19x19 (Classic),2000
B37069-7,Accessories (D155),401
BLISTER 25,ISHBULBUL+MABROUME TRAY,3600
SSGIFT010SA,SANABEL GIFT 010S-A,264
Fuala-PB-1,Fuala-PaperBag-50x30x45CM,29750
VAL005 (18GM),VALENTINE GIFT 005 (18GM),140
WG13C531-4,STROLLER (10.5x7.5x10CM),1414
NEB3,FC BRODERIE,5880
CRS16,Milk Chocolate,577.5
A10575-3,Pouch (D152),1200
PT-8000 Mat,PT-8000 Silicon Mat,3737
MRO-002,Moroccan Shebakiya,864
D-CF-10,TRAY,31
SAS-OREO-CPR-100G,SAS-OREO-CPR-100G,14122
SP-BOX3,SWEETS PALACE BOX-25*23.5*4.5cm,2000
LL-B06,WEDDING ACCE.,247
AT052-0030-P117 LN,1cm X15m RIBBON-PINK,1523
IRONTRAY001,Iron Tray D29/XL, Silver,800
NUS09,Stella Collection,238
B3-7135-16 PINK,B3-7135-16 PINK,480
US-SQ-MILK,Squares-Whole Milk Choco 30%,140
D197 -Sticker 11,Sticker 11 7.6*4cm,1000
20212-PG,Petit Gourmet-Metallic Wraps-Finger,228.6
BWMB2,BABY WOODEN MINI BOX (ELEPHANT),10
C4-CHDTS 250G,CARREFOUR CHOCOLATE DATES 250G,133
MC06,Miniature Chocolate,58
TG 201 GD,GLASS VASE (1X4),3
N50054,CAKE DECORATION,17418
A1-0270-40 BLUE,A1-0270-40 BLUE,279
SSARGIFT1A,SANABEL ARABIC GIFT 1A,380
Crepe 01,Crepe Collection- Walnut,276
B4-9248-1 DP,B4-9248-1 DP,397
AF123-0030-C051,1cm X15m RIBBON-PINK/PINK,1825
Q5-KPM-2S,WOODEN TRAY (35X25),382
AS03,Arabesque Collection Figs & Walnuts,217.5
K5006,WOODEN TRAY SILVER (50x34),1183
D-030,Mould ( 6 Hearts),9
TS1005,3 LAYER GOLD UNPRINTED 1000*1200MM,51
BOXSS106,Tupperware Sleeves Dark Chocolate Buttons-SAS,3000
SF010,MINI SAVARINS,16
SP1128,SP1128 (mould),29
RR02512,RIBBON - 25yrds,652
LCGIFT21,LU CADEAU GIFT 21,2
SSGIFT37,Long Box W/Stallion 8 Pcs,956
LC9765 SIlver,LC9765 SIlver,3718
SSGIFT-MUGBLUE,Sanabel Gift Mug Blue,264
NT0506,Pistachio Cal,200
D077-A-20-3-1(2) Pink,D077-A-20-3-1(2) Pink,520
TRF02,Cheesecake Truffle,1008
SSGIFT17MA,Sanabel Gift 17M-A,176
SA228-1DGR,24.7*5.5*3.7 CM GREEN PVC,360
SSGIFT36SB,SANABEL GIFT 36SB,350
M09,Pistachio Nougat & Hazelnut Gianduja,35
13.5-12B2-C381,PROCELAIN WARE,44
RC01NG-1058,Dark Chocolate Nuggets,790
443/S Gold,Plate Gold 443/S,6029
G01,Graduation Collection,112.5
CREATIVE-025A/PL-025A,CRYSTAL CUP/PLASTIC LID,20575
BK103-Asst,Asateer Baklawa Mix 1kg,1004
002-3,Receipt Voucher,50
SSGIFT ARABIC TRAY 36 NEW,SANABEL GIFT NEW ARABIC TRAY 36,358
ASC-A11,Azura Chocolate-Arianna,11175.7
RSGIFT13,Raseel Gifts KSA 13,4
0010,POST IT 3x3,60
Milk Rice Crispy,Milk Rice Crispy,7
AR-BARBROWNALMNUT 60GM,BROWN ALMONDS NUT BAR 60GM,3686
17.5-12A79-C262P,PROCELAIN WARE,48
A1-0229D GREEN,DBW02-SHINY PLAIN WRAPPING PAPER-20PCD,2
MASK PINK,Z,329
AJ02,Ain Al Jamal Hazelnut Cream (AJ02),230
E05,EASTER CHICK,8
Ramadan Ribbon,Ramadan Ribbon,28
MAR08,CANETA,6
SSGIFT54,Sanabel- Gift #46,4
IRONTRAY002,Iron Tray D29/L Silver,799
SAS-ENGCHOCBABY TIN BOX,SANABEL ENGRAVED BABY CHOCO IN TIN BOX 36GM,9480
SSARGIFT12A,SANABEL ARABIC GIFT 12A,675
NUC05,Unwrapped Chocolate-Stallion,197.5
A1-Wooden Sticker,Wooden Sticker,22
SP956AP7-G,CHOCOLATE BOX-GOLD,150
Crack Wrapping Paper,Crack Wrapping Paper,990
PF10,Petitfour -Florence,64
PCR4,FC POLKA CHOCO-ROSE 120X260,7164
SST032A,STICKER ZENJEBIL-LONG THIN,20
BOXSS038,Sanabel Al Salam Oreo Assorted 1Kg,12763
AT123-0030-C063,D41-RIBBON,1137
CP013,GRACEFUL BLUE,950
WCP30-10CM,FUALA CHOCOLATE PAPER L.GOLD,875.5
AF123-0030-C029,1cm X15m RIBBON-BROWN/SILVER,2004
SSGIFT44SA,SANABEL GIFT 44S-A,742
SSGIFT ARABIC TRAY 06A NEW,SANABEL ARABIC GIFT 06A NEW,112
RSGIFT02,Raseel Gifts KSA 02,4
D078-Line box-Pink,D078-Sanabel Line Box Pink,1528
FB03,Ferrero Balls Vanilla Filling,187.5
SASGIFT-TRAY 016,SANABEL GIFT TRAY 016,886
485/M Gold,Plate Gold 485/M,27421
20205A,Container Cups-for Tamriya(2000Pcs),49
D100-WB-Black,Wooden Box (D100) Black,94
SM-LENTILSBROWN,CHOCO LENTILS BROWN W COLORS,792.5
SASGIFTST019,SANABEL GIFT ST019,280
EN-FG676E(L)KD,METAL TRAY C983N3/P91K-G,56
BN000,Bilbols Nest,12259.5
DL10081-2 Gold,DL10081-2 Gold,5560
TAMCUP-DATES STR,TAMRIYA CUP W DATE STRIPS,6
BAGCL06,Chocolala Bag 29x29x29 (Chocoaltes),3000
RC01NG2-2020,Dark Chocolate Nuggets (550CN1070),120
M80528,Christmas Item,1
261083-BK,BOX W/ TASSEL(18X12X7.5)BLACK,45
CM02,VANILLA MOUSSE BULK,160
SSGIFT14MB,Sanabel Gift 14M-B,1783
CHMS005,Medium Snow Man 200g,14
BOXLEA18,Leather Box Pink 18x18x4.1cm,484
SASGIFT-TRAY 028,SANABEL GIFT TRAY 028,1256
SST AL FAIROUZ,Sticker Al Fairouz,520
EASTER PVC09,Easter Pvc Box Lady W/ Rabit (12X8X19),300
AL012,DARK GREEN,145
MEDIUM RIBBON SATTAN,RIBBON SATTAN (8-INCH)-BLUE,180
BOXPTOF08 (EU),Gourmet Box Oriental Flavors (EU),1790
CREATIVE-029(JC-029),CRYSTAL CUP,303
K-044,Big Silicon Cake Mould 600x400mm,9
BTR001 Roll 8.5cm,BTR001 Roll 8.5cm,8.8
SPKLZ003,SPRINKALZ- WHITE VERMICELLI,11456
SST-CHOCO D1,STICKER CHOCO D-BIG SQUARE,20
NT0102A,Almonds USA 23/25,39953.82
03416-B-AF-03,03416-B-AF-03 Pink (D101),48
GLASS007,Glass Plate,218
AR-BARMIXEDNUTS 70GM,MIXED NUTS BAR 70GM,4190
AT052-0030-P868 LN,1cm X15m RIBBON-DARK BROWN,2179
SSGIFT ARABIC TRAY 17 NEW,SANABEL GIFT NEW ARABIC TRAY 17,1198
NB05g,Milk Plain Or With Nuts,24
XMT086 PO,XMT086 PALE ORANGE,241
0663-3,Mousse Mould,2
MN24,Malban Nougat Variety,445
CHOCOHAZ,Hazelnut Flavour Dragees,80
SAS-FONDOG2,SANABEL FONDU GIFT 2,332
NDC13,Dates & Almond In White Roche Chocolate (27g),6
JC83171,FRUIT DISH,12
SSGIFT3MF,Sanabel Gift 3M-F,78
A04,BABY DESIGN BOX,10
NB17b,Milk Plain Or With Nuts,232.5
DK008 (40*30*5.5CM)-Silver,WOODEN TRAY 40*30*5.5CM (Silver),17
0020,Cutter Blade,20
BOXCL037,Chocolal Box (Europe Cities) 18x18,6072
NUS28,Stella Collection,146
FM02,Flavors Of Malban,92
BOXSS006,Sanabel Al Salam Mamoul Dates 1 Kg,15624
BL002,SILVER GRAY COLOR DOT,65
QMD-8007-Brown,Flower Brown,1334
C024,CHOCOLATE PAPER,150
SASGIFTST020,SANABEL GIFT ST020,3152
0035,HP 920XL Black,12
E38681-8,Accessories (D155),15102
NUC13,Unwrapped Chocolate-Stallion,278
SST- Al Rifaii,Stickers Al Rifaii Carton,400
ALKJ-ENGCHOC,ENGRAVED PLAIN CHOCOLATE AL KHUNJAR,10
D076-SOCEDO BOX 1,SOCEDO PAPERBOX 28X13.5X4.5CM,13446
B1-0670D,BEAR-NATIONAL DAY DUBAI,1242
EASTER PVC06,Easter Pvc Box Biggest Hen (20x27x26),300
LCP302,POWDER LAKE BLUE 25G,6
SS07,Spring Selection Chocolate,82
Q3-0270-64,Wooden Sticker,596
G1290P-2214E-17,17" Shell Plate,254
Oreo Box . ( SAS) 1kg,Oreo Box 1 KG,51320
BASLEA004,Leather Basket Gold 30x16x16,168
D40-A24-B,WOODEN BOX W/ACCS,465
N50042,CAKE DECORATION,17010
3006 P,RC107-73-36-6 PINK,82
11056003000012,Normal Chocolate Gift 100,1079
D159-PAPERBOX 02 P,D159-PAPERBOX 02 P,13779
MAR02,COLORIDO,6
SSGIFT4MA,SSGIFT4MA,4
BWMB10,BABY WOODEN MINI BOX,696
BOXSS104,Tupperware Sleeves Milk Chocolate Buttons-SAS,6000
XG2-2012-1,Ceramic S Shape Square Plate With Foot,499
20035E,Al Khunjar Sleeves 39.5x10cm,800
D197-PAPERBOX11P,D197 Paper Box 11 Pink,2160
SP957P-3-W,CHOCOLATE BOX-WHITE,100
AT123-0100-C046,D41-RIBBON,716
CL-PAPERBAG-008Gold,CHOCOLALA PAPER BAG GOLD50X40X40CM,2160
EC 025,Bunny On A Motorcycle (140g) In A Box W/ Ribbon,2
0039,HP 122 BLACK,22
Wooden Box Ramadan,Wooden Box Ramadan,950
BKB02-800g,Baklawa Bugage Pistachio 800g,43581.4
MGH001P-BMB03G-24,20.5" Rectangle Plate BMB03G-24,515
GD04,Gourmet Dates,165
SST074,STICKER BY 1000-MORRINO LEBANON,85
PF30,Petitfour-Almond Shell,188
20180,Slab Pvc Box W4xL18xH2.5,7500
MT-WBSTDTS700G,MOTIVATORS WOODEN BOX W STUFFED DATES 700G,2
ASC-A07,Azura Chocolate-Lorenza,6205
7375-10.25,Z,18
10031,DECORATION,6558
LP07,VANILLA CREAM With 2 Pieces Of Hazel Nuts,205
JM14-2PQ BLUE,WILLOW BASKET (Set Of Two),110
Z-7-3/A-20-25-1 Pink,Table & Tray Z-7-3/A-20-25-1 Pink,12
Ribbon-Butterfly,Butterfly Ribbons For Use In Factory,333933
A10270-31-Blue,Wooden Stickers (D151),736
EN-FG676E(XL)KD,METAL TRAY C983N3/P91H-G,64
DF-BK350,Baklawa Box 350g (1x24x100),1640
ASCC-A21,Azura Compound Chocolate,125
SSGIFT003 95011S,SANABEL GIFT 003 95011S,694
3680-Pink,08C71-Pink,1924
COD-170,CAKE STAND GAZEBO,4
SAS-JDV-1Kg,Sanabel- Jardian Vert 1Kg,956
TAMCUP-ALMOND,TAMRIYA CUP W ALMONDS,1590
P-Cup-38-7,Paper Cups (p-cup-38-7),87550000
C003,CHOCOLATE PAPER,160
D084- Cup,D084- Cups,4176
KL4016PD,GLASSWARE,11
D40-A08,D40-WOODEN STICKER,534
D021-PAPERBOX 18,PAPER BOX 4.5*4.5*4.5 Hajj Purple No Blister,4548
PVC BOX 40,PVC Box 9x9x2 (with Gold Plate),1040
CRC01,CRUNCHY CHOCOLATE BROKEN HAZELNUT,80
40003,Apple Green Color,18.5
B3-7135-12 PINK,B3-7135-12 PINK,3361
SSGIFT011SA,SANABEL GIFT 011S-A,234
QQ4104A5,RIBBON 25YARDS-PINK /BLUE,391
HOC4,HOLLY XMAS (120X260mm),2061
ACC05-D100,Jewellery Items,280
SSARGIFT12B,SANABEL ARABIC GIFT 12B,647
D40-A37D,STICKER DUCK,37
B10893-19,Accessories (D155),231
HLM01,Halawa Mabruma Plain,513
TMGIFT011,TAMRIYA GIFT 011,94
187478,GOLD TRAY,20
PF46,Petitfour-Sable Apricot Or Raspberry,21
SST 300,Sticker Ingerdients Label,24000
D119-573-2 Silver,Small Bucket Silver 573-2,8865
3417-BOY,GRADUATION RESIGN BOY,170
NDC11,Dates And Almond In White Chocolate,289.5
GD17,DATE WITH PISTACHIOS,49
EC4,EASTER WHITE EGG W FLOWER 380G,60
N50059,CAKE DECORATION,2280
10117,Puree Pineaaple,392
NDC22,Date Roll With Lemon Strip In Milk Chocolate,6
8810,DECORATION,2436
EC2,EASTER EGG W GOLDEN FLOWER 380G,648
D38085-3-B,Accessories (D155),772
SAS-AP01-550g,Sanabel Chocolate In Leather Box 550g,96
PF31,Petitfour-White Choco. W/ Shell Pista,242
SSGIFT18M,Sanabel Gift 18M,14
H01 NO.2 blue,Basket Blue,44
NUC16,Unwrapped Chocolate-Stallion,239
18.5-12B24-C183EP,PROCELAIN WARE,72
Decorcrem White,Carat Decorcrem White 520(Puratos 4Kg),534
CB03,Chocolate Bites-Mars,590
KB-CHEESE CAKE,KUNAFA BITES CHEESE CAKE,5
MX11DR-2009,Watermelon Maxi Dragee,749
AAC04-D119,Jewellery Accessory,5932
TF10042BF-2FS,Metal Tray (60.5x57x60.5),781
PVCBOX13,PVC BOX (5 X 4.5 X 12),290
AAC10-D119,Jewellery Accessory,7242
SSGIFT65,Sanabel Gift # 33,4
LW01,Light Weight Shakespeare,526
XHS4024,D41 CERAMICS,72
D021-PAPERBOX-02-S,D021-PAPERBOX-02-S,2500
CHMS073,Christmas Chocolate,2
SSGIFT78MB,SANABEL GIFT 78M-B,559
GLASCUP18,Espresso Cup,26
B3-7130-1G,Tray 36x25cm Gold,3536
BOXES 054,SANABEL - MAMOUL DATES 1/2 KG,20
A1-0229D GOLD,DBW07-SHINY PLAIN WRAPPING-20P,66
C4-N&M 300G,CARREFOUR NOUGAT & MALBAN 300G,101
SSGIFT19M,Sanabel Gift 19M,108
SST-CCD,CHOCOD STICKERS,60
MN30,Malban Nougat Variety,160
UN-AX44ZU,Caravella Cover White (1x5kg) (White Choco Cream),400
B36890-2G,Gold Trya Square,4907
Z13P0039,CABAS VERT LIME VERGE,3379
BK800G,Baklawa Premium Gift Box 800g,3363
187481-514,Plastic Tray,921
CL-BOXES 018,THE BAKER -BAKLAWA 350G,1693
F-TRAY 6 G/B,FRAME TRAY (72X72X5) GOLD/BEIGE,77
Crepe 10,Crepe Collection- Pistachio,748.5
E38646-2-V,Accessories (D155),2500
15988,CLOCK,300
Crepe 04,Crepe Collection- Cappucino,318
De-81967,Garlic & Parsley Profiteroles 4x350g,3018.2
SF031,MINI MADELENES,10
NB04b,Milk Dark Or White Bar,571
B1-08 (0270-8),Sheep Accessories,1743
2154,CHOCOLATE MOULD,120
BLISTER 29,Blister 33.5*34*2 CM,113840
SSGIFT07SA,SANABEL GIFT 07S-A,202
SSGIFT80MP,SANABEL GIFT 80M-P,56
AT052-0030-P834 LN,1cm X15m RIBBON-FOSSIL BROWN,1931
SSGIFT2s,Sanabel Gift 2s,48
G1017P-1536-16.5,16.5" RECT. PLATE,92
D41-PGWB1,PETIT GOURMET WOODEN BOX,195
CP019 Roll 10.5cm,CP019 Roll 10.5cm,54.3
AF0113743A-2BZ,Baby Accessories,1716
GT06,Chocolate Tart-Vanilla,335
D057-101-109,SANABEL MINI BOX,42706
SSGIFT12LP,Sanabel Gift 12L-P,87
CP003,DARK BROWN,480
SP957P-3-B,CHOCOLATE BOX-BROWN,180
B3-7135-1 BLUE,B3-7135-1 BLUE Baby,3840
BOXSS029,Sanabel Al Salam Praline 500 Gm Black,10977
20030,Crystal Plate # 40 (10kg),30
40242,Braun-Mocha Essence,29
OT09-106-SILVER,POUCHES (1X20/PER PKT) SILVER,110
WG13C531-1,ROCKING HORSE (11x6x10.5),1117
B39308-9 Pink,B39308-9 Pink,96
DISCO30,UNDER-CAKE ROUND PLATES,18
FB08,Ferrero Ballswith Latte Cream Filling Rolled In Feuttine,10
N50057,CAKE DECORATION,12780
SAS-MD-Choco-1.25kg,Sanabel Mamoul Dates Dipped In Chocolate 1.25kg,200
A1016,Wooden Tray 50*34 Silver,16
MT0038 PINK,MT0038 PINK,222
N50097,CAKE DECORATION,2420
AX693-0150-MS02,Ribbon,365
HC11,Unwrapped Chocolate-Handmade,60
FE00,Feullettine Biscuits,4568
SST114,Sticker-Choco Rose,8
NUS11,Stella Collection,381
BOXLEA12,Leather Box Silver 13x13x3.6cm,195
PVC BOX21,12 X 14 X 6,243
BOXCL047,Chocolala Box (Brown And Yellow) 40x35 Cm,3812
GD-MADLEN JAR,GARDENIA MADLEN JAR,2000
E38646-2-BL,Accessories (D155),1854
A10270-28-Pink,Wooden Stickers (D151),747
MN39,Malban Nougat Variety,5
D867-TIN CAN,Tin Bucket Black,685
CTK-3040K,Laser Engraving Machine 300*400mm,2
D077-A-20-10-3-1 Blue,D077-A20-10-3-1(BAZW) Blue,332
FM21,Flavors Of Malban,140
TMGIFT019,TAMRIYA GIFT 019,82
SAS-BZ100,Sanabel Barazek 100g,23832
40046,Nestle Condensed 48x397ml,17082
CR005,CHRISTMAS ACCESSORIES- STICK,1155
XD1096-33Y,GLASS VASE,161
D015-DHZ3,RECTANGLE W/ PLEXI-SILVER,20
NUC14,Unwrapped Chocolate-Stallion,66
GZGlass,Ghazal Banat Plastic Glass,7271
BOXCL055,Chocolala Box (brown And Yellow) 32x32cm,5952
EF-C09,STICKER,463
QM12-8006 PINK,FLOWER,2644
RCD-Arabsque 72,Arabasque Dark Chocolate-Noir 72 Zeelandia 1x5 Kg,1500
TD00,Assorted Turkish Delight,1445.5
SSGIFT73L,Sanabel Gift 73L,68
NDC06,Dates In Milk Choco W/ Broken Almond,5
SER-CH,Service Charge,1691.6
SASGIFT-TRAY 025,SANABEL GIFT TRAY 025,1282
SAS-MAM TIN,Sanabel Mamoul Tin,14896
PC-1219,Mould,34
N70118,CAKE DECORATION,438
SLW-3200BL,White Compound Block (25kg),126445.9
SSGIFT55MC,SANABEL GIFT 55MC,30
SP956LP16-GR,CHOCOLATE BOX-GREEN,39
N50052,CAKE DECORATION,10428
G1408P-2208E-21.5,PLATE 19",544
D-HZ-2,D-HZ-2,10
XMT086 PR,PALE RED,1
BKS02,Baklawa Kolishore Pistachio,11830
B36890-3G,Gold Tray 14x8,4887
F07,GOLDEN FLOWER,125
SSGIFT3MBDEER,Sanabel Gift 3M-B Deer,162
